4,1240274743.0,user720904,"is back in Belgrade "
0,1243992035.0,user327840,"@siz_star french is poop (: i want a bagel "
0,1243992181.0,user327840,"@siz_star sounds weird  im not too sure now, i want a crispy somethings "
0,1243992414.0,user327840,"@meghornby you havent said anything  xx"
0,1243993010.0,user327840,"@meghornby take out Â£100 just incase, fuck thats so much money  so i feel awful"
0,1243994380.0,user327840,"@meghornby its not bad ahah il just have to wait til your online or sutin coz cba in these twitter limited letter boxes "
0,1243996574.0,user327840,"@meghornby my phone wont last, meg theres been some changes of plans, come online later and il tell you i need you on msn  xx"
0,1243996761.0,user327840,"@meghornby you make it last  just get on msn as soon as you can -evils-"
0,1243996817.0,user327840,"just murdered a cherry "
4,1243997264.0,user327840,"@meghornby we are still going  maybe even better, you dont have to wait in long queus too "
0,1241320009.0,user852138,"@Pink I miss London  Cant wait for you to be in Aussie land woo!!"
4,1242261713.0,user852138,"@RealLadyGaga Hey GaGa! Whats this about Silly Boy being you and Rihanna?? Is it or isn't it?? ( Loving Starstruck by the way  )"
4,1245030363.0,user852138,"Who can get me backstage at @britneyspears Aussie concerts??? "
4,1245030466.0,user852138,"At home with my parents  Like my new hair???"
4,1242626020.0,user622766,"Disclaimer:  I work for the competition. "
4,1243769680.0,user622766,"Good swim today. Slowly building strength in non-programmer muscles. "
0,1244223916.0,user295095,"Havent worked out in 3 days... heading to the gym "
4,1241379113.0,user721085,"@diamondiemeary I always speak the truth my dear "
4,1242072822.0,user721085,"Going to bed.  Goodnight, sleep tight, sweet dreams and have a pleasant tomorrow &lt;33"
0,1243539604.0,user721085,"My Hawaiian is going to Hawaii for 3 weeks tomorrow. "
0,1243714545.0,user721085,"On a side note, it seems like my boat has drifted away from my side. Wow I'm really lovin the people in my life right now. "
0,1244311942.0,user721085,"Poor lady on cheaters  so sad"
4,1242597395.0,user753861,"@larrybloch Yeah, I'll get to it  Thanks for writing, in any event"
4,1242621144.0,user753861,"@stokely @johubris @andrewbarnett thanks, you guys "
4,1243366164.0,user753861,"&gt; OMG it's a real book now!  First printed copy of Online Marketing Inside Out:  http://tr.im/mvUs  In stock soon  (@ShayneT)"
4,1243546028.0,user753861,"@DrCris Yes, how devious that would be! "
4,1243787074.0,user753861,"@DrCris thanks!  I should really learn about socks."
4,1243811263.0,user753861,"@toscorlando I'm all for both providing they're used appropriately. "
0,1243899009.0,user753861,"@NathanaelB well I can't see that but it sounds scary  Hope you're OK."
0,1245066703.0,user360649,"@dwgirl4life Nothing On Mah Way Home &amp;&amp; I am Tired As Well "
0,1245122232.0,user360649,"GOod Mornn Mah Twitt. Fam UGH I Kan Honestly Say That I Dont Wanna Go Tah SkOol Today; I Just Wanna Go Bacc In Mah Bed  Why Meh"
4,1240174372.0,user622798,"@sebpayne as Alan Partridge said, Wings are the band the Beatles could have been LOL. I play a 1980, 4001 rickenbacker bass. S'lovely "
0,1240179686.0,user622798,"@trickyshirls too busy guessing what you would blip next. Naaa, I have ME/CFS so sometimes have weird sleeping (or not) patterns "
0,1242539194.0,user622798,"Gig last night was very grim. Oh well, I'm sure the Stones once played to a dozen old biddies and a bingo machine "
4,1243681034.0,user622798,"Hello. France trip over. Stripey jumper put away. String of onions disposed of. Normal service resumed "
4,1243688032.0,user622798,"@LeeConti doh, I know  what you up to tonight anyway?"
4,1243825204.0,user622798,"@LJsBaby I'm absolutely average thank you very much  just got back from a nice break in France. How's trix? Why the profile change?"
4,1243960508.0,user622798,"@Karen230683 let you off "
0,1244205778.0,user622798,"@VioletsCRUK just no pleasing some people "
0,1244205919.0,user622798,"@mistresskitten aww, hugs. I feel that way too a lot  ahh well"
4,1244208213.0,user622798,"@ladyofsalzburg hee, remember falling asleep to that film in the cinema. Awoke in the next showing and thought, wow, this is a long film "
0,1244255419.0,user622798,"Must do some practice for the gig tonight. Can barely remember which way round to hold the bass "
4,1244335424.0,user622798,"@Mangowe *yawn* mornin' "
4,1245041841.0,user622798,"@wellymedia crikey, sounds like you're having a tough day. Good luck "
0,1245143169.0,user622798,"What broadband speed do you get? Leighton, Crewe gives us 1.5 Mbps "
0,1245406972.0,user622798,"Getting ready for trip to Silverstone tomorrow and ordered my iPhone 3GS. Shame I'm feeling so ill "
0,1245883870.0,user622798,"@willtompsett oh Will, you poor little duckling "
0,1240035102.0,user426193,"I was kind of a man-whore last night "
0,1244982740.0,user426193,"OMG sooo much traffic on I-95, I want to get to my house "
4,1243756293.0,user327890,"soooo excited for tonight..JB stuff..and New Moon stuff!..eeeep! "
4,1241345402.0,user786646,"@BlancheMaynard But sometimes it is nice to re-tweet without first shorting the tweet is n't it "
0,1245105418.0,user852184,"@mdsnet i'm about to be 20  i wish i was in middle school! middle school kids are the worst though.. well maybe high school kids.."
4,1240262457.0,user819422,"is totally wearing grinch boxers "
4,1243367473.0,user819422,"Thanks for the soup and tea, amy and kit! You two are phenomenal "
4,1243688971.0,user819422,"I'm buying water named 'Fred' just because it's named Fred "
4,1240031781.0,user295136,"@carlita818 good luck! Wish you the best. "
0,1245751338.0,user753902,"grandma is in the hospital again  so i get to play mom all day. siigh."
4,1244375665.0,user753905,"My impatiens are starting to bloom "
0,1245033982.0,user360698,"@RenellShaw getting the hang of this stuffs now..... hehehehehe... hope the musicage goes well today, stressed status last night  x"
0,1243991693.0,user491773,"BitbyBit Post: Bad Feed  http://tinyurl.com/p6agro"
0,1243777310.0,user819456,"My computer crashed. "
0,1243777609.0,user819456,"My computer is very sick.    Where can I buy computer medicine?"
4,1242961830.0,user557314,"@WoodlandBear Never! We shan't help, you must suffer like everyone else "
4,1240195721.0,user753925,"@suziperry hey suzi, I'm glad to see you're ok. looking forward to watching you again on the gadget show. "
4,1241399307.0,user753925,"I hate mondays, but I love @revision3's schedule. HELLO, DIGG REEL! "
4,1243637830.0,user753925,"@vpeti saw that on skype, didn't you?  thanks!"
4,1243640352.0,user753925,"@thassius obrigathanks! "
0,1242269432.0,user852230,"Layin around the house seeing as i can't walk "
0,1243707192.0,user295184,"Cavs lost... Start the heavy drinking... Maybe next year... "
0,1244215178.0,user360739,"feels like someone just did the mexican hat dance on my back....these past 2 days off haven't been beneficial at all "
0,1243712047.0,user459057,"i can't believe the hills season finale is on tomorrow "
0,1242600031.0,user327987,"Hate worrying. Have done in my neck also "
0,1244329516.0,user327987,"@iphone_crazy It's such a sad play  I don't think I couldve done it in class, I wouldve looked like a right emotional wreck..."
0,1245898158.0,user327987,"Such shite music. Oooooh. Now none. "
0,1241392299.0,user229690,"REVOLUTION is coming up... Cant wait, but im writing 2 Exams that morning. "
4,1239057831.0,user262465,"@Johnnyrecorder Just lovely "
4,1239064117.0,user262465,"Has anyone had an great success stories on Twitter? If so, I would love to hear your story. DM me "
4,1242073113.0,user262465,"Thank you and welcome to all my new followers "
4,1242268333.0,user622923,"@Paischi told ya, didnt i "
4,1243647562.0,user622923,"just overheard that lady gaga is making the british women go out with just their underwear on "
4,1243653348.0,user622923,"@innuendoo you can lock your bike beside saturn or karstadt sport. a little bit of walking wont do you harm "
0,1243824234.0,user622923,"now i know why i hate doing paperwork. its bad for my back. suffering from witchshot due to steuerabrechnung  i hate paperwork (((((("
4,1243973949.0,user622923,"@Paischi well, i forgot to tell. you also need to take along a lot of money "
4,1245037739.0,user622923,"@innuendoo yes sir  i am only having a very small coffee and i'll di it with a big smile"
4,1242609579.0,user557389,"Awesome weekend  Back to work now!"
4,1245092957.0,user852303,"@shanadhillon i haven't yet this week. i have, however, had a lot of beer and some tequila. i think i may be doing this wrong. "
4,1243707296.0,user459089,"watching House Bunny then bed "
4,1243781630.0,user459089,"watching the Hills finale and then the MTV movie awards "
4,1243866691.0,user459089,"is it weird that i'm in college watching Zoey 101? oh well "
4,1243872992.0,user459089,"drinking mickey's hot chocolate and studying for lab tomorrow  could my roommate and her friend be any louder?!"
0,1244005912.0,user459089,"off to class then library allllll day "
0,1243544281.0,user360793,"@Kamakacci_Juice YES!! is that bad? "
0,1244398113.0,user360793,"@PhillyD lakers win "
4,1243604186.0,user852335,"tryin' to get to talk to mitchel  just thought i would say... it prolly wont happen."
0,1244282804.0,user360828,"In tacoma. The weather sucks. Was supposed to go to wild waves "
4,1242953014.0,user557459,"cookies!!!! me dan and jim stayed up until 12 ha ha, me and jim woke up at 6  and i just had a shower and kooked a pitiful breakfast fun!"
4,1243715111.0,user393619,"@thegreatpiper its the freakin weekend baby IM(A) have me some fun... lol "
0,1243717695.0,user393619,"F**K IT... guess ill go to bed... alone...    i miss my baby. i need her to snuggle up against so i can pass out happy. *sigh*  .....night"
0,1244296666.0,user393619,"OKay pool time maybe round 8? by myself...  .... i hate community pools"
0,1245133048.0,user590229,"@leahlibrarian I'm really sorry.  "
0,1245884966.0,user229783,"@JeremiahDaws And yet the state is still broke "
4,1243619464.0,user459171,"yey chantal ! yey tully's chicken fingers ! yey...5/31/04 ! "
4,1244389977.0,user459171,"@yaymarissa less than 1 page "
0,1245263289.0,user459171,"horrible mood  going to bed...hopefully it'll all go away before morning."
0,1245296292.0,user459171,"@joiewhite no  but i want to so bad !!!!"
0,1245438307.0,user459171,"is sick of all the fighting !!!! stop it please "
0,1245288945.0,user393657,"the last hope for hip-hop died on june 11th, 2007.. r.i.p. stack bundles "
0,1240084234.0,user229818,"@ThirtyFour_dB Lucky! You never cook that for me anymore. I sad "
0,1243371315.0,user229818,"@Komputo Omg I just realized I'm shorter than I thought. And standing next to you makes me feel a little shorter than I really am "
0,1245079649.0,user229818,"Why won't tweetie show my new picture  #Squarespace"
0,1245185776.0,user229818,"I want beer now  #squarespace"
0,1245354978.0,user229818,"Beer  not til Tomorrow. Stop teasing me."
0,1245663913.0,user229818,"Flight of the Conchords! My tv broke  #squarespace"
4,1245041355.0,user557501,"eating cheerios for breakfast  Ready to start a great new week!"
0,1240040519.0,user688576,"is counting down the days until his bandage can come off.... 5 days left "
0,1241383593.0,user655829,"@langthang: hu hu  the ah? Uah  pun ko chiu dc! Kieu nay chac la fai nam nha dau kho roai!"
4,1243826636.0,user524758,"At #momoams , maybe we'll go home with new inspiration for http://creatinginspiration.net "
4,1243660253.0,user491991,"OMG Holly Steel, on BGT las night  so happy she got another chance.. haven't seen her second go yet though ..."
4,1243661334.0,user491991,"She was such a little star "
0,1243679033.0,user491991,"ice creAM MELTED "
4,1243728021.0,user491991,"God! Has been such a night. Couldn't sleep at all. I need some Lily Allen Music!! "
4,1243728383.0,user491991,"Chippenham going.. Am on my way to bus stop "
4,1243769947.0,user491991,"I Cannot wait for the NEW MOON film to come out in cinemas "
4,1241932413.0,user688602,"@featureBlend @sonnygill @loris_sl Thank you guys for the retweets. I appreciate it greatly. "
4,1242547553.0,user688602,"@CoachChic Thank you for the retweet. Much appreciated. "
4,1242970218.0,user688602,"@MattBovell @OwenGreaves Thank you guys for the #followfriday shoutouts. Always great working with both of you. "
4,1242972855.0,user688602,"@pattybgud @MattBovell Thank you to my two favorite Connecticut peeps. You guys rock!!  #followfriday"
4,1243368088.0,user688602,"@MattBovell You're welcome Matt. Anytime my friend. "
4,1243744679.0,user688602,"Good morning all. Wishing everyone a Sunday full of sunshine. "
4,1243831228.0,user688602,"Good morning all. Hope your Monday is off to a good start.  http://bbltwt.com/gw2gg"
4,1243861876.0,user688602,"@OwenGreaves I hear you. Great time today. "
4,1243884564.0,user688602,"@MattBovell Good night Matt. "
4,1243998864.0,user688602,"@billzucker Thank you for the shout out. Much appreciated. "
4,1244307753.0,user688602,"@NongLing Nong, you are a good friend too.  #truefriend"
4,1244350164.0,user688602,"@OwenGreaves Ahhh...gotcha. I hope you have the coffee brewing too. "
4,1245047697.0,user688602,"@TobiasSchirmer Thank you for the retweet. "
4,1245064645.0,user688602,"@toitokyo Hi Benita. Just wanted to say hi. @Nongling told me about you. I'm familar with &quot;creative scoring.&quot; Sounds like my golf game. "
4,1245065123.0,user688602,"@MattBovell Het Matt. Happy Birthday my friend. I didn't realize today was the day.  Hope it's been a magical day so far. "
0,1245689254.0,user459245,"worst day ever, best friend left im moving sat &amp;shell be back in august so wont see her til november hopefully  cried all dayy"
0,1245277019.0,user328181,"Busy n busy , also tired "
4,1242279808.0,user524790,"@allison1j It's not going well. I'm starting to get the shakes! I just hold on to Steve's phone to make me feel a little better "
0,1245418340.0,user655862,"It's like I wandered into a damn daycare by mistake. I want this shift to end NOW. Hongry too "
0,1240059834.0,user819708,"I AM SO SAD BABE!!! FOB!!! I KNOW "
4,1242966565.0,user786954,"ahhh todays weird because all the seniors are gone. but at least it'll be quiet in homeroom. suck it "
4,1243674751.0,user786954,"mary heath will be here in: 2 hours "
4,1243695486.0,user786954,"waiting for Mary to finish filling the car up, then car wash, then the market cause we want to bake "
4,1244183977.0,user786954,"rock band in homeroom was fun  schools finally over. happy national doughnut day."
4,1244283615.0,user786954,"@putasmileon that's a really good idea actually. what about demi? i'm seeing her "
4,1244350172.0,user786954,"the Tonys are tonight. I want the little boys from billy elliott to win stuff. just saying. I'm a broadway nerd "
4,1245071143.0,user786954,"@LiveLafondaLive just a song I'm listening to  I've been tweeting lyrics all morning. I'm about to tweet an appropriate one hahah."
0,1245219004.0,user786954,"@rockevans it's supposed to be available today, right? I went to update and couldn't. "
0,1244285527.0,user754203,"Met white tigers t'day... he was bsy sleeping but "
4,1244299257.0,user819742,"Just finished 9 holes of golf with Sam Cody and friend. They better stick with music. "
4,1243712105.0,user623137,"my saturday rocked!!!! swimming, going to lunch, having a few drinks, shopping, and going to the movies....i love u guys!!!! "
0,1243863225.0,user229944,"dont feel bad  danny my picture wont up load  either  "
0,1243370081.0,user524860,"@rebekahfair I hate when that happens. Mom got me an Evenstar knockoff for Xmas one year, and now it only has half the shiny it should. "
0,1240123736.0,user426565,"so much fun at the wedding!  the dj played Unforgettable *they played it at grammas wake* jon and i danced to it while i cried "
0,1244304195.0,user557637,"i need more followers and i went to having 151 subscribers to 149 ! wtf how did that happen? "
0,1245312291.0,user557637,"No more baseball  we lost in are ternament and it was a game away from semi finals but most of it was are coaches fault and they even said"
0,1245435310.0,user557637,"Ok i would be mad know but im  ganna be nice   sony vegas is annoying me!"
0,1240063491.0,user328263,"@dynamite_joe it doesn't sit well with me "
0,1244005812.0,user459343,"the worst weather in days "
0,1245016888.0,user459343,"twisted her ankle last night "
0,1240176936.0,user623185,"has a tummy ache "
4,1245056876.0,user426590,"@DenyceLawton Nope, go ahead and skip court, they make u wait on them so make them wait on u and go tommorrow "
4,1243988324.0,user492131,"@dock17 it's the english word for schafskÃ¤lte  http://is.gd/N1aQ"
0,1243744635.0,user230014,"Damn this song is depressing: Theres a reason why people dont stay who they are, Cause baby sometimes love just aint enough "
0,1244351411.0,user230014,"Know what I hate? FF with an awesome storyline that sounds like it's been written by a 12 year old. So much lost potential reading "
0,1245301248.0,user230014,"I think #qaf is starting to rival #x-files as my favorite tv show.  Tragic that neither are on tv anymore "
0,1245529625.0,user230014,"migraine from hell.  going to bed "
4,1243629876.0,user230018,"@mileycyrus Cheer up Miley. You rock! "
